incident_num,date,officer,desc_clean,offenses_clean,address_clean
13-00638(0),2013-03-23T12:05:00Z,"DUCOTE, L A",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"205 CIRCLE ST ALAMO HEIGHTS, TX 78209"
13-00639(0),2013-03-23T21:59:00Z,"CALLENDER, C J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"107 LAFAYETTE ALAMO HEIGHTS, TX 78209"
13-00640(0),2013-03-24T00:06:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00641(0),2013-03-24T04:04:00Z,"GORE, E E",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"234 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
13-00642(0),2013-03-24T11:00:00Z,"DUCOTE, L A",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"102 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
13-00643(0),2013-03-24T14:55:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00644(0),2013-03-24T18:21:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"500 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
13-00645(0),2013-03-24T19:46:00Z,"ORR, S",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"500 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
13-00647(0),2013-03-24T23:17:00Z,"CALLENDER, C J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"100 BLK ELIZABETH RD ALAMO HEIGHTS, TX 78209"
13-00646(0),2013-03-24T23:27:00Z,"GORE, E E",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION,"185 TERRELL RD ALAMO HEIGHTS, TX 78209"
13-00648(0),2013-03-25T07:50:00Z,"DUCOTE, L A",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"100 BLK WILDROSE AVE ALAMO HEIGHTS, TX 78209"
13-00649(0),2013-03-25T08:22:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00650(0),2013-03-25T08:54:00Z,"LOPEZ, C D",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00652(0),2013-03-25T11:24:00Z,"DUCOTE, L A",TERRORISTIC THREAT,TERRORISTIC THREAT,"131 MARY D AVE ALAMO HEIGHTS, TX 78209"
13-00653(0),2013-03-25T12:43:00Z,"DUCOTE, L A",THEFT >= $50 < $500,THEFT >= $50 < $500,"539 ARGO AVE ALAMO HEIGHTS, TX 78209"
13-00654(0),2013-03-25T14:28:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK CLAYWELL DR ALAMO HEIGHTS, TX 78209"
13-00655(0),2013-03-26T01:27:00Z,"GORE, E E",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"200 BLK CIRCLE ST ALAMO HEIGHTS, TX 78209"
13-00656(0),2013-03-26T07:52:00Z,"DUCOTE, L A",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"616 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
13-00657(0),2013-03-26T09:11:00Z,"DUCOTE, L A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"121 ARCADIA PL ALAMO HEIGHTS, TX 78209"
13-00658(0),2013-03-26T09:38:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"15 ST LUKES LN ALAMO HEIGHTS, TX 78209"
13-00659(0),2013-03-26T10:43:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK REDWOOD ST ALAMO HEIGHTS, TX 78209"
13-00660(0),2013-03-26T14:51:00Z,"DELEON, M L",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"608 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
13-00661(0),2013-03-27T08:12:00Z,"CARNEY, M I",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00662(0),2013-03-27T09:06:00Z,"CARNEY, M I",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5306 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00663(0),2013-03-27T11:00:00Z,"DUCOTE, L A",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00664(0),2013-03-27T11:06:00Z,"KEY, L H",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"208 GRANDVIEW PL 8 ALAMO HEIGHTS, TX 78209"
13-00666(0),2013-03-27T16:31:00Z,"LUEVANO, H A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"608 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
13-00665(0),2013-03-27T16:51:00Z,"DELEON, M L",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK CLAYWELL DR ALAMO HEIGHTS, TX 78209"
13-00667(0),2013-03-27T21:08:00Z,"LUEVANO, H A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"5939 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00668(0),2013-03-27T22:19:00Z,"FONSECA, D E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"517 OGDEN LN ALAMO HEIGHTS, TX 78209"
13-00669(0),2013-03-28T11:59:00Z,"CARNEY, M I",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"310 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
13-00670(0),2013-03-28T13:44:00Z,"GARRISON, J B",FAILED TO COMPLY WITH REQUIREMENTS ON STRIKING UNATTENDED VEH.,FAILED TO COMPLY WITH REQUIREMENTS ON STRIKING UNATTENDED VEH.,"4707 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00671(0),2013-03-28T14:57:00Z,"LUEVANO, H A",FRAUDULENT USE/POSS OF IDENTIFYING INFO,FRAUDULENT USE/POSS OF IDENTIFYING INFO,"7307 BROADWAY 2 ALAMO HEIGHTS, TX 78209"
13-00672(0),2013-03-28T22:19:00Z,"FONSECA, D E",DISTURBANCE,DISTURBANCE,"216 RETAMA PL ALAMO HEIGHTS, TX 78209"
13-00673(0),2013-03-29T07:34:00Z,"CARNEY, M I",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00674(0),2013-03-29T10:10:00Z,"VITACCO, T P",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00675(0),2013-03-29T10:59:00Z,"KEY, L H",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"165 HARRIGAN CT 2 ALAMO HEIGHTS, TX 78209"
13-00676(0),2013-03-29T12:39:00Z,"CARNEY, M I",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"140 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
13-00677(0),2013-03-29T12:41:00Z,"KEY, L H",COV - DISCHARGE AIR RIFLE OR AIR GUN WITHIN CITY LIMITS,COV - DISCHARGE AIR RIFLE OR AIR GUN WITHIN CITY LIMITS,"100 BLK LAJARA BLVD ALAMO HEIGHTS, TX 78209"
13-00678(0),2013-03-29T14:34:00Z,"LUEVANO, H A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"543 ARGO AVE ALAMO HEIGHTS, TX 78209"
13-00679(0),2013-03-29T15:24:00Z,"DELEON, M L",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00680(0),2013-03-29T18:04:00Z,"GARRISON, J B",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"222 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
13-00681(0),2013-03-29T20:31:00Z,"LUEVANO, H A",DISTURBANCE,DISTURBANCE,"185 TERRELL RD ALAMO HEIGHTS, TX 78209"
13-00682(0),2013-03-29T22:30:00Z,"FONSECA, D E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK JONES MALTSBERGER RD ALAMO HEIGHTS, TX 78209"
13-00683(0),2013-03-30T02:35:00Z,"FONSECA, D E",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"100 BLK DAM DR ALAMO HEIGHTS, TX 78209"
13-00684(0),2013-03-30T09:06:00Z,"DUCOTE, L A",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"315 JOLIET AVE ALAMO HEIGHTS, TX 78209"
13-00685(0),2013-03-30T10:34:00Z,"DUCOTE, L A",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"206 NORMANDY SAN ANTONIO, TX 78209"
13-00686(0),2013-03-30T12:04:00Z,"LOPEZ, C D",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"126 GROVE PL ALAMO HEIGHTS, TX 78209"
13-00687(0),2013-03-30T14:16:00Z,"LUEVANO, H A",ASSAULT THREAT OR OFFENSIVE TOUCH,ASSAULT THREAT OR OFFENSIVE TOUCH,"50 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
13-00688(0),2013-03-30T14:59:00Z,"GARRISON, J B",POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,IMPOUNDED VEHICLE,"600 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
13-00689(0),2013-03-31T10:24:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"600 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
13-00690(0),2013-03-31T10:40:00Z,"CARNEY, M I",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5800 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00691(0),2013-03-31T12:29:00Z,"CARNEY, M I",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"127 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
13-00692(0),2013-03-31T15:39:00Z,"LOPEZ, C D",POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00693(0),2013-03-31T17:50:00Z,"LOPEZ, C D",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5111 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00695(0),2013-03-31T17:52:00Z,"LUEVANO, H A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"501 EVANS AVE ALAMO HEIGHTS, TX 78209"
13-00694(0),2013-03-31T17:55:00Z,"LOPEZ, C D",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"210 GROVE PL ALAMO HEIGHTS, TX 78209"
13-00696(0),2013-03-31T18:04:00Z,"LUEVANO, H A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"501 ARGO AVE ALAMO HEIGHTS, TX 78209"
13-00697(0),2013-03-31T18:17:00Z,"LOPEZ, C D",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"4718 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00698(0),2013-03-31T19:39:00Z,"LOPEZ, C D",DAMAGE CITY PROPERTY,DAMAGE CITY PROPERTY,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00699(0),2013-04-01T08:35:00Z,"NUGENT, J A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00700(0),2013-04-01T10:04:00Z,"NUGENT, J A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4707 BROADWAY 1401 ALAMO HEIGHTS, TX 78209"
13-00702(0),2013-04-01T10:59:00Z,"LOPEZ, C D",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"200 BLK ENCINO AVE ALAMO HEIGHTS, TX 78209"
13-00701(0),2013-04-01T11:02:00Z,"NUGENT, J A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"725 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
13-00703(0),2013-04-01T11:14:00Z,"NUGENT, J A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"125 EVANS AVE ALAMO HEIGHTS, TX 78209"
13-00704(0),2013-04-01T11:36:00Z,"LOPEZ, C D",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"200 BLK E EDGEWOOD PL ALAMO HEIGHTS, TX 78209"
13-00706(0),2013-04-01T16:31:00Z,"ORR, S",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"120 WOODWAY LN ALAMO HEIGHTS, TX 78209"
13-00707(0),2013-04-01T17:33:00Z,"DELEON, M L",PUBLIC INTOXICATION,PUBLIC INTOXICATION,"5903 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00708(0),2013-04-01T18:49:00Z,"DELEON, M L",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"123 HUBBARD AVE ALAMO HEIGHTS, TX 78209"
13-00709(0),2013-04-02T10:47:00Z,"CERDA, E J",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"200 BLK ROUTT ST ALAMO HEIGHTS, TX 78209"
13-00710(0),2013-04-02T13:27:00Z,"CERDA, E J",IMPOUNDED VEHICLE,COV- DISTURBING CONTENTS OF CONTAINERS IMPOUNDED VEHICLE,"100 BLK E ELMVIEW PL ALAMO HEIGHTS, TX 78209"
13-00711(0),2013-04-02T18:52:00Z,"DELEON, M L",DRIVING WHILE INTOXICATED 3RD OR MORE,DRIVING WHILE INTOXICATED 3RD OR MORE,"6200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00712(0),2013-04-03T10:30:00Z,"NUGENT, J A",BURGLARY,BURGLARY,"123 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
13-00713(0),2013-04-03T20:35:00Z,"LUEVANO, H A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"134 W EDGEWOOD PL ALAMO HEIGHTS, TX 78209"
13-00714(0),2013-04-04T07:25:00Z,"CARNEY, M I",PUBLIC INTOXICATION,IMPOUNDED VEHICLE  PUBLIC INTOXICATION,"7200 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00715(0),2013-04-04T09:42:00Z,"CERDA, E J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"500 NORMANDY AVE ALAMO HEIGHTS, TX 78209"
13-00717(0),2013-04-04T11:28:00Z,"LOPEZ, C D",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"100 BLK JOLIET AVE ALAMO HEIGHTS, TX 78209"
13-00716(0),2013-04-04T11:38:00Z,"KEY, L H",DISORDERLY CONDUCT BY LOUD AND PROFANE LANGUAGE,DISORDERLY CONDUCT BY LOUD AND PROFANE LANGUAGE,"4720 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00718(0),2013-04-04T14:29:00Z,"DELEON, M L",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00720(0),2013-04-04T21:32:00Z,"FITCHETT, E",BURGLARY,BURGLARY,"636 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
13-00721(0),2013-04-04T21:32:00Z,"CALLENDER, C J",BURGLARY,BURGLARY  ,"636 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
13-00722(0),2013-04-04T22:52:00Z,"FONSECA, D E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"430 ELLWOOD AVE ALAMO HEIGHTS, TX 78209"
13-00725(0),2013-04-05T03:14:00Z,"CALLENDER, C J","ALARM, BURGLARY","ALARM, BURGLARY  ","5148 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00723(0),2013-04-05T05:00:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00724(0),2013-04-05T09:06:00Z,"KEY, L H",POSS MARIJUANA <= 2 OZ DRUG FREE ZONE,POSS MARIJUANA <= 2 OZ DRUG FREE ZONE THEFT >= $50 < $500,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00726(0),2013-04-05T13:16:00Z,"LOPEZ, C D",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"100 WOODRIDGE SAN ANTONIO, TX 78209"
13-00728(0),2013-04-05T16:46:00Z,"LUEVANO, H A",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"615 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
13-00727(0),2013-04-05T16:49:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00729(0),2013-04-05T17:34:00Z,"DELEON, M L","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","100 BLK PATTERSON AVE ALAMO HEIGHTS, TX 78209"
13-00730(0),2013-04-05T18:25:00Z,"DELEON, M L",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"204 ABISO AVE ALAMO HEIGHTS, TX 78209"
13-00731(0),2013-04-06T01:10:00Z,"FONSECA, D E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00732(0),2013-04-06T10:05:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00733(0),2013-04-06T11:07:00Z,"CARNEY, M I",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"237 W CASTANO AVE ALAMO HEIGHTS, TX 78209"
13-00734(0),2013-04-07T00:30:00Z,"CALLENDER, C J",DRIVING WHILE INTOXICATED 3RD OR MORE,DRIVING WHILE INTOXICATED 3RD OR MORE,"6700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00735(0),2013-04-07T02:10:00Z,"GORE, E E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00736(0),2013-04-07T09:52:00Z,"CARNEY, M I",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"200 BLK W CASTANO AVE ALAMO HEIGHTS, TX 78209"
13-00737(0),2013-04-07T10:53:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00738(0),2013-04-07T11:48:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00739(0),2013-04-07T14:44:00Z,"GARRISON, J B",BURGLARY,BURGLARY,"172 KATHERINE CT 3 ALAMO HEIGHTS, TX 78209"
13-00740(0),2013-04-07T18:44:00Z,"GARRISON, J B",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"5011 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00741(0),2013-04-07T22:19:00Z,"GORE, E E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00742(0),2013-04-08T01:11:00Z,"CALLENDER, C J",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"5800 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
13-00743(0),2013-04-08T06:39:00Z,"DUCOTE, L A",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"5700 BROADWAY ALAMO HEIGHTS, TX 78209"
13-00744(0),2013-04-08T10:48:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5600 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00745(0),2013-04-08T12:53:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"7300 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00746(0),2013-04-08T13:21:00Z,"CERDA, E J",THEFT >= $20K<$100K,THEFT >= $20K<$100K,"934 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
13-00747(0),2013-04-08T14:58:00Z,"DEROSA, R E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"356 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
13-00748(0),2013-04-08T17:20:00Z,"GARRISON, J B",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"105 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
13-00749(0),2013-04-08T19:21:00Z,"DELEON, M L",ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,"321 CARDINAL AVE ALAMO HEIGHTS, TX 78209"
13-00750(0),2013-04-09T09:14:00Z,"KEY, L H",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"134 HARRIGAN CT ALAMO HEIGHTS, TX 78209"
13-00751(0),2013-04-09T09:52:00Z,"DUCOTE, L A",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION,"100 BLK CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
13-00753(0),2013-04-09T15:18:00Z,"DELEON, M L",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
13-00752(0),2013-04-09T15:31:00Z,"FITCHETT, E",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"246 VIESCA ALAMO HEIGHTS, TX 78209"
13-00754(0),2013-04-09T17:34:00Z,"ORR, S",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"276 CLAYWELL DR ALAMO HEIGHTS, TX 78209"
13-00756(0),2013-04-09T17:46:00Z,"DELEON, M L",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"133 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
13-00757(0),2013-04-09T19:19:00Z,"ORR, S",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5625 BROADWAY 1 ALAMO HEIGHTS, TX 78209"
13-00758(0),2013-04-10T01:55:00Z,"GORE, E E",DISTURBANCE,DISTURBANCE,"330 ALBANY AVE ALAMO HEIGHTS, TX 78209"
13-00759(0),2013-04-10T07:55:00Z,"DUCOTE, L A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"1001 TOWNSEND AVE ALAMO HEIGHTS, TX 78209"
13-00760(0),2013-04-10T09:27:00Z,"CARNEY, M I",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"123 OGDEN LN ALAMO HEIGHTS, TX 78209"
13-00761(0),2013-04-10T10:37:00Z,"DUCOTE, L A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"322 CARDINAL AVE ALAMO HEIGHTS, TX 78209"
13-00762(0),2013-04-10T10:52:00Z,"CARNEY, M I",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"121 ARCADIA PL ALAMO HEIGHTS, TX 78209"
13-00763(0),2013-04-10T10:52:00Z,"CARNEY, M I",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"121 ARCADIA PL ALAMO HEIGHTS, TX 78209"
13-00764(0),2013-04-10T10:52:00Z,"CERDA, E J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"141 GROVE PL ALAMO HEIGHTS, TX 78209"
13-00765(0),2013-04-10T15:09:00Z,"LUEVANO, H A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"231 GRANT AVE ALAMO HEIGHTS, TX 78209"
13-00766(0),2013-04-10T16:42:00Z,"DELEON, M L","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","171 BARILLA PL ALAMO HEIGHTS, TX 78209"
13-00767(0),2013-04-10T18:09:00Z,"LUEVANO, H A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"205 ARGO AVE ALAMO HEIGHTS, TX 78209"
13-00768(0),2013-04-10T23:22:00Z,"GORE, E E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5100 N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
13-00769(0),2013-04-11T00:13:00Z,"GORE, E E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"430 ELLWOOD AVE ALAMO HEIGHTS, TX 78209"
13-00770(0),2013-04-11T08:09:00Z,"CARNEY, M I",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"600 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
13-00772(0),2013-04-11T10:13:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"539 OGDEN LN ALAMO HEIGHTS, TX 78209"
