incident_num,date,officer,desc_clean,offenses_clean,address_clean
16-00650(0),2016-03-18T18:26:00Z,"GARRISON, J B",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"4620 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00651(0),2016-03-18T19:55:00Z,"GARRISON, J B",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"211 ARGO AVE ALAMO HEIGHTS, TX 78209"
16-00652(0),2016-03-18T19:55:00Z,"GARRISON, J B",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"211 ARGO AVE ALAMO HEIGHTS, TX 78209"
16-00654(0),2016-03-19T02:57:00Z,"NUGENT, J A",CONSUMPTION OF ALCOHOL BY A MINOR,CONSUMPTION OF ALCOHOL BY A MINOR,"611 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
16-00655(0),2016-03-19T06:54:00Z,"DUCOTE, L A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"222 ROSEMARY AVE ALAMO HEIGHTS, TX 78209"
16-00656(0),2016-03-19T07:49:00Z,"TORRES, J M",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"123 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
16-00657(0),2016-03-19T09:27:00Z,"TORRES, J M",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"305 WILDROSE AVE ALAMO HEIGHTS, TX 78209"
16-00658(0),2016-03-19T11:37:00Z,"TORRES, J M",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"611 OGDEN LN ALAMO HEIGHTS, TX 78209"
16-00659(0),2016-03-19T13:28:00Z,"DUCOTE, L A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"201 ELLWOOD AVE 204 ALAMO HEIGHTS, TX 78209"
16-00660(0),2016-03-19T16:32:00Z,"GARRISON, J B",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"520 ABISO AVE ALAMO HEIGHTS, TX 78209"
16-00661(0),2016-03-19T17:52:00Z,"DELEON, M L",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00662(0),2016-03-19T18:53:00Z,"GARRISON, J B",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"600 BLK OGDEN LN ALAMO HEIGHTS, TX 78209"
16-00663(0),2016-03-19T19:12:00Z,"DELEON, M L",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00665(0),2016-03-19T23:04:00Z,"LOPEZ, C D",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"340 MONTCLAIR AVE 204 ALAMO HEIGHTS, TX 78209"
16-00664(0),2016-03-19T23:37:00Z,"DELEON, M L",ASSAULT CAUSES BODILY INJURY,INTERFERE WITH EMERGENCY TELEPHONE CALL ASSAULT CAUSES BODILY INJURY,"4901 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00666(0),2016-03-19T23:37:00Z,"DELEON, M L",ASSAULT,ASSAULT,"4901 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00667(0),2016-03-20T00:36:00Z,"ESCORZA, V",POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,"5600 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00668(0),2016-03-20T01:14:00Z,"ESCORZA, V",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00669(0),2016-03-20T05:31:00Z,"ESCORZA, V",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"234 NORMANDY AVE ALAMO HEIGHTS, TX 78209"
16-00670(0),2016-03-20T06:12:00Z,"LOPEZ, C D",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"208 ARGO AVE ALAMO HEIGHTS, TX 78209"
16-00671(0),2016-03-20T06:28:00Z,"LOPEZ, C D",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"236 ARGO AVE ALAMO HEIGHTS, TX 78209"
16-00672(0),2016-03-20T10:28:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00673(0),2016-03-20T14:16:00Z,"DUCOTE, L A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"134 CHICHESTER AVE ALAMO HEIGHTS, TX 78209"
16-00674(0),2016-03-20T14:38:00Z,"LUEVANO, H A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"251 E ELMVIEW PL ALAMO HEIGHTS, TX 78209"
16-00675(0),2016-03-20T14:59:00Z,"CERDA, E J",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"149 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
16-00676(0),2016-03-20T16:53:00Z,"GARRISON, J B",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"205 CORONA AVE ALAMO HEIGHTS, TX 78209"
16-00677(0),2016-03-20T18:59:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"4700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00678(0),2016-03-21T00:04:00Z,"LOPEZ, C D",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"50 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
16-00679(0),2016-03-21T04:50:00Z,"FITCHETT, E",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"123 EATON 103 ALAMO HEIGHTS, TX 78209"
16-00680(0),2016-03-21T12:28:00Z,"KEY, L H","THEFT PROP >=$750<$2,500","THEFT PROP >=$750<$2,500","504 OGDEN LN ALAMO HEIGHTS, TX 78209"
16-00681(0),2016-03-21T13:20:00Z,"MARZEC, A R",ANIMAL BITE / SCRATCH CASE,ANIMAL BITE / SCRATCH CASE,"137 EVANS AVE ALAMO HEIGHTS, TX 78209"
16-00682(0),2016-03-21T13:41:00Z,"KEY, L H",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"302 ALBANY AVE ALAMO HEIGHTS, TX 78209"
16-00683(0),2016-03-22T04:45:00Z,"LOPEZ, C D","THEFT PROP >=$2,500<$30K","THEFT PROP >=$2,500<$30K","201 E OAKVIEW PL ALAMO HEIGHTS, TX 78209"
16-00684(0),2016-03-22T09:07:00Z,"KEY, L H",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"500 BLK ALTA AVE ALAMO HEIGHTS, TX 78209"
16-00685(0),2016-03-22T10:19:00Z,"KEY, L H",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"5111 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00687(0),2016-03-22T11:05:00Z,"TORRES, J M",CRIMINAL MISCHIEF <$100,CRIMINAL MISCHIEF <$100,"6501 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00688(0),2016-03-22T11:12:00Z,"KEY, L H",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00689(0),2016-03-22T13:03:00Z,"KEY, L H",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 E EDGEWOOD PL ALAMO HEIGHTS, TX 78209"
16-00690(0),2016-03-22T14:33:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00691(0),2016-03-22T15:49:00Z,"CERDA, E J",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"246 E FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
16-00693(0),2016-03-22T16:05:00Z,"DUCOTE, L A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00692(0),2016-03-22T16:12:00Z,"CERDA, E J",FRAUDULENT USE/POSS OF IDENTIFYING INFO,POSS CS PG 3 < 28G  IMPOUNDED VEHICLE POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA POSSESSION DANGEROUS DRUGS FRAUDULENT USE/POSS OF IDENTIFYING INFO,"400 BLK ARBUTUS ST ALAMO HEIGHTS, TX 78209"
16-00694(0),2016-03-22T18:16:00Z,"MOSMAN, J D","COV - SOLICITING ON PRIVATE PROPERTY, UNINVITED","COV - SOLICITING ON PRIVATE PROPERTY, UNINVITED","502 EVANS AVE ALAMO HEIGHTS, TX 78209"
16-00695(0),2016-03-22T18:28:00Z,"MOSMAN, J D",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"202 KENNEDY AVE ALAMO HEIGHTS, TX 78209"
16-00696(0),2016-03-22T22:04:00Z,"ORR, S",THEFT PROP (SHOPLIFTING) <$100,THEFT PROP (SHOPLIFTING) <$100,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
16-00697(0),2016-03-23T01:09:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5400 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
16-00698(0),2016-03-23T05:01:00Z,"ORR, S",IMPOIUNDED VEHICLE,IMPOUNDED VEHICLE,"200 BLK CLAYWELL DR ALAMO HEIGHTS, TX 78209"
16-00699(0),2016-03-23T08:28:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"4700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00700(0),2016-03-23T10:10:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00701(0),2016-03-23T12:15:00Z,"TORRES, J M",GRAFFITI: PECUNIARY LOSS >=$100<$750,GRAFFITI: PECUNIARY LOSS >=$100<$750,"4940 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00702(0),2016-03-23T12:20:00Z,"KEY, L H",DAMAGED CITY PROPERTY,DAMAGE CITY PROPERTY,"250 VIESCA ALAMO HEIGHTS, TX 78209"
16-00703(0),2016-03-23T14:43:00Z,"MAURER, C M",COV - PROHIBITED DISPLAYS,COV - PROHIBITED DISPLAYS,"5231 BROADWAY 113 ALAMO HEIGHTS, TX 78209"
16-00704(0),2016-03-23T16:10:00Z,"DELEON, M L",FAILED TO COMPLY WITH REQUIREMENTS ON STRIKING UNATTENDED VEH.,FAILED TO COMPLY WITH REQUIREMENTS ON STRIKING UNATTENDED VEH.,"100 BLK BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
16-00705(0),2016-03-23T17:27:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"500 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
16-00707(0),2016-03-23T21:37:00Z,"NUGENT, J A","AGGRAVATED ASSAULT, DEADLY WEAPON","INTERFERE WITH EMERGENCY TELEPHONE CALL AGGRAVATED ASSAULT, DEADLY WEAPON","110 CLAYWELL DR ALAMO HEIGHTS, TX 78209"
16-00708(0),2016-03-24T08:40:00Z,"CERDA, E J",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"7101 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00709(0),2016-03-24T09:41:00Z,"TORRES, J M",GRAFFITI: PECUNIARY LOSS >=$100<$750,GRAFFITI: PECUNIARY LOSS >=$100<$750,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00710(0),2016-03-24T09:59:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK AUSWAY ALAMO HEIGHTS, TX 78209"
16-00711(0),2016-03-24T12:18:00Z,"TORRES, J M",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,IMPOUNDED VEHICLE  POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"200 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
16-00712(0),2016-03-24T12:26:00Z,"CERDA, E J","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","200 BLK EVANS AVE ALAMO HEIGHTS, TX 78209"
16-00713(0),2016-03-24T13:05:00Z,"HOSEY, J P",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"110 CLAYWELL DR ALAMO HEIGHTS, TX 78209"
16-00714(0),2016-03-24T13:06:00Z,"KEY, L H",CRIMINAL MISCHIEF >=$100<$750,CRIMINAL MISCHIEF >=$100<$750,"135 ELIZABETH RD 104 ALAMO HEIGHTS, TX 78209"
16-00716(0),2016-03-24T13:34:00Z,"CERDA, E J",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"222 PRIMROSE PL ALAMO HEIGHTS, TX 78209"
16-00715(0),2016-03-24T13:44:00Z,"FONSECA, D E",TERRORISTIC THREAT,TERRORISTIC THREAT,"301 LAMONT AVE ALAMO HEIGHTS, TX 78209"
16-00717(0),2016-03-24T14:09:00Z,"TORRES, J M",COV-OPERATING ALARM SYSTEM W/O PERMIT,COV-OPERATING ALARM SYSTEM W/O PERMIT ,"6102 BROADWAY B7 ALAMO HEIGHTS, TX 78209"
16-00718(0),2016-03-24T14:09:00Z,"TORRES, J M",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"6102 BROADWAY B7 ALAMO HEIGHTS, TX 78209"
16-00719(0),2016-03-24T15:31:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00720(0),2016-03-24T22:28:00Z,"ESCORZA, V","ALARM, BURGLARY","ALARM, BURGLARY  ","520 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
16-00721(0),2016-03-25T08:24:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"221 GROVE PL ALAMO HEIGHTS, TX 78209"
16-00722(0),2016-03-25T09:48:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00723(0),2016-03-25T09:48:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00724(0),2016-03-25T10:18:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"424 ARGO AVE ALAMO HEIGHTS, TX 78209"
16-00725(0),2016-03-25T11:15:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK FENIMORE ALAMO HEIGHTS, TX 78209"
16-00726(0),2016-03-25T13:32:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00727(0),2016-03-25T15:25:00Z,"GARRISON, J B",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"110 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
16-00728(0),2016-03-25T18:34:00Z,"GARRISON, J B",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00729(0),2016-03-25T21:01:00Z,"ORR, S",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK ABISO AVE ALAMO HEIGHTS, TX 78209"
16-00730(0),2016-03-25T21:47:00Z,"GARRISON, J B",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00731(0),2016-03-26T07:14:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00732(0),2016-03-26T08:06:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00733(0),2016-03-26T08:25:00Z,"LUEVANO, H A",ANIMAL IMPOUND (NON-COV),ANIMAL IMPOUND (NON-COV),"103 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
16-00734(0),2016-03-26T10:05:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"200 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
16-00735(0),2016-03-26T11:29:00Z,"MOSMAN, J D",WARRANT ARREST - OUT OF JURISDICTION,COV - AUTHORIZED HOURS OF CONSTRUCTION WARRANT ARREST - OUT OF JURISDICTION,"111 INSLEE AVE ALAMO HEIGHTS, TX 78209"
16-00736(0),2016-03-26T12:46:00Z,"TORRES, J M",DISTURBANCE,DISTURBANCE,"233 GREELY ST ALAMO HEIGHTS, TX 78209"
16-00737(0),2016-03-26T16:15:00Z,"DELEON, M L",DISTURBANCE,DISTURBANCE,"420 ABISO AVE ALAMO HEIGHTS, TX 78209"
16-00738(0),2016-03-26T17:22:00Z,"MOSMAN, J D","ALARM, BURGLARY","ALARM, BURGLARY  ","410 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
16-00740(0),2016-03-26T20:15:00Z,"DELEON, M L",THEFT PROP <$100,THEFT PROP <$100,"5140 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00741(0),2016-03-26T22:45:00Z,"NUGENT, J A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"225 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
16-00742(0),2016-03-27T02:06:00Z,"LOPEZ, C D",DRIVING WHILE INTOXICATED 3RD OR MORE,IMPOUNDED VEHICLE  RECKLESS DRIVING DRIVING WHILE INTOXICATED 3RD OR MORE,"7200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00743(0),2016-03-27T06:43:00Z,"DUCOTE, L A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"5108 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00744(0),2016-03-27T11:40:00Z,"LUEVANO, H A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"235 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
16-00745(0),2016-03-27T15:33:00Z,"GARRISON, J B",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"401 HARRISON AVE ALAMO HEIGHTS, TX 78209"
16-00746(0),2016-03-27T22:08:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00747(0),2016-03-28T10:55:00Z,"MAURER, C M","COV - HEIGHT LIMITATION, STRUCTURES, PLANTS, TREES","COV - HEIGHT LIMITATION, STRUCTURES, PLANTS, TREES","353 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
16-00748(0),2016-03-28T14:23:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00749(0),2016-03-28T14:39:00Z,"KEY, L H",FRAUDULENT USE/POSS OF IDENTIFYING INFO,FRAUDULENT USE/POSS OF IDENTIFYING INFO,"320 ALTA AVE ALAMO HEIGHTS, TX 78209"
16-00750(0),2016-03-28T16:02:00Z,"DELEON, M L",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"100 BLK CLAYWELL DR ALAMO HEIGHTS, TX 78209"
16-00751(0),2016-03-28T22:46:00Z,"LOPEZ, C D",POSS MARIJUANA < 2OZ,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE IMPOUNDED VEHICLE POSS MARIJUANA < 2OZ,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00752(0),2016-03-29T08:35:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00753(0),2016-03-29T09:02:00Z,"MAURER, C M","COV - HEIGHT LIMITATION, STRUCTURES, PLANTS, TREES","COV - HEIGHT LIMITATION, STRUCTURES, PLANTS, TREES","202 W CASTANO AVE ALAMO HEIGHTS, TX 78209"
16-00754(0),2016-03-29T09:18:00Z,"MAURER, C M","COV - HEIGHT LIMITATION, STRUCTURES, PLANTS, TREES","COV - HEIGHT LIMITATION, STRUCTURES, PLANTS, TREES","503 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
16-00755(0),2016-03-29T09:29:00Z,"MAURER, C M","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER","336 CORONA AVE ALAMO HEIGHTS, TX 78209"
16-00756(0),2016-03-29T11:14:00Z,"HOSEY, J P",THEFT PROP <$100,THEFT PROP <$100,"201 ELLWOOD AVE 211 ALAMO HEIGHTS, TX 78209"
16-00758(0),2016-03-29T14:23:00Z,"DUCOTE, L A",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00759(0),2016-03-29T14:28:00Z,"HOSEY, J P",THEFT PROP >=$100<$750,THEFT PROP >=$100<$750,"306 ALBANY AVE ALAMO HEIGHTS, TX 78209"
16-00760(0),2016-03-29T14:58:00Z,"MAURER, C M","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER",COV - PROHIBITED SIGNS,"212 ROUTT ST ALAMO HEIGHTS, TX 78209"
16-00761(0),2016-03-29T21:42:00Z,"CERDA, E J",DISTURBANCE,DISTURBANCE,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00762(0),2016-03-30T00:57:00Z,"LOPEZ, C D",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB  IMPOUNDED VEHICLE POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,"6400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00763(0),2016-03-30T09:30:00Z,"KEY, L H",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00764(0),2016-03-30T10:21:00Z,"MAURER, C M",COV - SHRUBBERY/VEGETATION UPON/OVER,COV - SHRUBBERY/VEGETATION UPON/OVER STREETS/SIDEWALKS,"155 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
16-00765(0),2016-03-30T10:33:00Z,"MAURER, C M",COV - SHRUBBERY/VEGETATION UPON/OVER,COV - SHRUBBERY/VEGETATION UPON/OVER STREETS/SIDEWALKS,"523 CIRCLE ST ALAMO HEIGHTS, TX 78209"
16-00766(0),2016-03-30T10:49:00Z,"MAURER, C M",COV - SHRUBBERY/VEGETATION UPON/OVER,COV - SHRUBBERY/VEGETATION UPON/OVER STREETS/SIDEWALKS,"136 ARGO AVE ALAMO HEIGHTS, TX 78209"
16-00767(0),2016-03-30T11:00:00Z,"MAURER, C M","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER","138 CORONA AVE ALAMO HEIGHTS, TX 78209"
16-00768(0),2016-03-30T11:51:00Z,"KEY, L H",HARASSMENT,HARASSMENT,"6101 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00769(0),2016-03-30T13:18:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00770(0),2016-03-30T16:47:00Z,"DELEON, M L",EMERGENCY DETENTION,EMERGENCY DETENTION,"15 ST LUKES LN ALAMO HEIGHTS, TX 78209"
16-00771(0),2016-03-30T18:20:00Z,"CERDA, E J",THEFT PROP <$100,THEFT PROP <$100,"265 CLAYWELL DR ALAMO HEIGHTS, TX 78209"
16-00772(0),2016-03-30T21:51:00Z,"NUGENT, J A",ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,"5200 BROADWAY A ALAMO HEIGHTS, TX 78209"
16-00773(0),2016-03-30T22:38:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5300 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00774(0),2016-03-31T09:56:00Z,"TORRES, J M",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"4900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00775(0),2016-03-31T14:02:00Z,"MAURER, C M",COV - SHRUBBERY/VEGETATION UPON/OVER,COV - SHRUBBERY/VEGETATION UPON/OVER STREETS/SIDEWALKS,"636 LAMONT AVE ALAMO HEIGHTS, TX 78209"
16-00776(0),2016-03-31T14:09:00Z,"MAURER, C M","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER","COV - ACCUMULATION OF GARBAGE, TRASH, WEEDS, OR OTHER MATTER","630 LAMONT AVE ALAMO HEIGHTS, TX 78209"
16-00777(0),2016-03-31T15:56:00Z,"DELEON, M L",FORGERY,FORGERY,"5201 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00778(0),2016-03-31T16:36:00Z,"KEY, L H",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00779(0),2016-03-31T20:00:00Z,"ESCORZA, V",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5920 BROADWAY ALAMO HEIGHTS, TX 78209"
16-00780(0),2016-03-31T20:21:00Z,"GARRISON, J B",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"123 MARCIA PL 3 ALAMO HEIGHTS, TX 78209"
16-00781(0),2016-03-31T22:37:00Z,"DELEON, M L",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
16-00783(0),2016-04-01T00:24:00Z,"ESCORZA, V",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"415 E OLMOS A OLMOS PARK, TX 78212"
