incident_num,date,officer,desc_clean,offenses_clean,address_clean
14-00376(0),2014-02-18T10:02:00Z,"MOSMAN, J D",CREDIT CARD OR DEBIT CARD ABUSE,CREDIT CARD OR DEBIT CARD ABUSE,"4620 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00380(0),2014-02-18T14:45:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00379(0),2014-02-18T14:49:00Z,"CERDA, E J",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"140 KATHERINE CT ALAMO HEIGHTS, TX 78209"
14-00381(0),2014-02-18T16:30:00Z,"KEY, L H",EVADING ARREST/DETENTION USING VEH,EVADING ARREST/DETENTION USING VEH,"5400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00382(0),2014-02-18T18:19:00Z,"ORR, S",THEFT (SHOPLIFTING) < $50,THEFT (SHOPLIFTING) < $50  PUBLIC INTOXICATION,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00383(0),2014-02-18T20:01:00Z,"ORR, S",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"138 KATHERINE CT 3 ALAMO HEIGHTS, TX 78209"
14-00384(0),2014-02-18T21:05:00Z,"CALLENDER, C J",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"205 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
14-00386(0),2014-02-19T09:00:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK TUXEDO AVE ALAMO HEIGHTS, TX 78209"
14-00387(0),2014-02-19T09:15:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"204 CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00388(0),2014-02-19T10:32:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"236 GREELY ST ALAMO HEIGHTS, TX 78209"
14-00389(0),2014-02-19T11:41:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"204 CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00390(0),2014-02-19T13:31:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00391(0),2014-02-19T13:37:00Z,"LUEVANO, H A",THEFT >= $500 < $1500,THEFT >= $500 < $1500,"412 ABISO AVE ALAMO HEIGHTS, TX 78209"
14-00392(0),2014-02-19T17:41:00Z,"ORR, S",DUTY TO GIVE INFORMATION AND RENDER AID,DUTY TO GIVE INFORMATION AND RENDER AID,"5400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00393(0),2014-02-19T20:25:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"300 BLK JONES MALTSBERGER RD ALAMO HEIGHTS, TX 78209"
14-00394(0),2014-02-20T00:16:00Z,"FITCHETT, E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"202 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
14-00395(0),2014-02-20T02:21:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK BURR RD ALAMO HEIGHTS, TX 78209"
14-00396(0),2014-02-20T07:24:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK E CASTANO AVE ALAMO HEIGHTS, TX 78209"
14-00397(0),2014-02-20T09:08:00Z,"LUEVANO, H A",EMERGENCY DETENTION,EMERGENCY DETENTION,"5625 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00398(0),2014-02-20T09:26:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"204 CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00399(0),2014-02-20T09:26:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"204 CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00401(0),2014-02-20T10:38:00Z,"GARRISON, J B",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"320 ALTA AVE ALAMO HEIGHTS, TX 78209"
14-00400(0),2014-02-20T10:42:00Z,"FONSECA, D E",FORGERY,FORGERY,"110 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
14-00402(0),2014-02-20T10:52:00Z,"LUEVANO, H A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"5201 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00403(0),2014-02-20T13:34:00Z,"LUEVANO, H A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"124 ENCINO AVE ALAMO HEIGHTS, TX 78209"
14-00407(0),2014-02-20T13:34:00Z,"LUEVANO, H A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"124 ENCINO AVE ALAMO HEIGHTS, TX 78209"
14-00404(0),2014-02-20T14:40:00Z,"DUCOTE, L A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"200 BLK ELLWOOD AVE ALAMO HEIGHTS, TX 78209"
14-00405(0),2014-02-21T00:45:00Z,"DELEON, M L",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB,"6400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00406(0),2014-02-21T07:37:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5400 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
14-00408(0),2014-02-21T08:49:00Z,"HOSEY, J P",INVESTIGATION / INFORMATION),INVESTIGATION / INFORMATION,"100 BLK ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
14-00409(0),2014-02-21T10:22:00Z,"GARRISON, J B",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA IMPOUNDED VEHICLE,"6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00410(0),2014-02-21T10:35:00Z,"LUEVANO, H A",FORGERY,THEFT OF SERVICES >= $20 < $500  FORGERY,"4620 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00411(0),2014-02-21T15:27:00Z,"DUCOTE, L A",BURGLARY,BURGLARY,"119 LAFAYETTE ALAMO HEIGHTS, TX 78209"
14-00412(0),2014-02-21T18:18:00Z,"TORRES, C R",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"228 ARGYLE AVE ALAMO HEIGHTS, TX 78209"
14-00413(0),2014-02-21T18:49:00Z,"DUCOTE, L A",THEFT >= $50 < $500,THEFT >= $50 < $500,"6015 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00414(0),2014-02-21T21:07:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"300 BLK JONES MALTSBERGER RD ALAMO HEIGHTS, TX 78209"
14-00415(0),2014-02-22T00:52:00Z,"CARNEY, M I",COV - ANIMAL NUISANCE - LOUD & OBNOXIOUS NOISE,COV - ANIMAL NUISANCE - LOUD & OBNOXIOUS NOISE,"122 WILDROSE AVE ALAMO HEIGHTS, TX 78209"
14-00416(0),2014-02-22T11:35:00Z,"MOSMAN, J D","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","206 NORMANDY AVE ALAMO HEIGHTS, TX 78209"
14-00417(0),2014-02-22T16:02:00Z,"TORRES, C R",CRIMINAL MISCHIEF >=$50<$500,CRIMINAL MISCHIEF >=$50<$500,"127 CLAYWELL DR ALAMO HEIGHTS, TX 78209"
14-00418(0),2014-02-22T16:22:00Z,"DUCOTE, L A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5441 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00419(0),2014-02-22T17:02:00Z,"TORRES, C R",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"246 VIESCA ALAMO HEIGHTS, TX 78209"
14-00420(0),2014-02-22T18:16:00Z,"DUCOTE, L A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5148 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00421(0),2014-02-22T21:11:00Z,"TORRES, C R",POSS MARIJUANA < 2OZ,POSS MARIJUANA < 2OZ,"246 VIESCA ALAMO HEIGHTS, TX 78209"
14-00422(0),2014-02-22T23:11:00Z,"CARNEY, M I",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00423(0),2014-02-23T00:43:00Z,"CARNEY, M I",CRIMINAL MISCHIEF >=$50<$500,CRIMINAL MISCHIEF >=$50<$500,"100 MARY D AVE 10 ALAMO HEIGHTS, TX 78209"
14-00424(0),2014-02-23T02:33:00Z,"DELEON, M L",POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,"4800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00425(0),2014-02-23T10:00:00Z,"HOSEY, J P",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"400 BLK JONES MALTSBERGER RD ALAMO HEIGHTS, TX 78209"
14-00426(0),2014-02-23T11:06:00Z,"HOSEY, J P",CRIMINAL MISCHIEF - SUBSTANTIAL INCONVENIENCE,CRIMINAL MISCHIEF - SUBSTANTIAL INCONVENIENCE,"140 W FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
14-00428(0),2014-02-23T18:40:00Z,"DUCOTE, L A",BURGLARY,BURGLARY,"245 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
14-00429(0),2014-02-23T21:28:00Z,"DUCOTE, L A",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB  UNLAWFUL CARRYING OF HANDGUN BY LICENSE HOLDER,"7200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00430(0),2014-02-24T09:27:00Z,"GARRISON, J B",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5926 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00432(0),2014-02-24T19:50:00Z,"TORRES, C R",BURGLARY,BURGLARY,"121 MARCIA PL ALAMO HEIGHTS, TX 78209"
14-00433(0),2014-02-25T08:06:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00434(0),2014-02-25T12:35:00Z,"HOSEY, J P",POSS MARIJUANA < 2OZ,WARRANT ARREST - OUT OF JURISDICTION POSS MARIJUANA < 2OZ,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00435(0),2014-02-25T13:09:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00436(0),2014-02-25T16:57:00Z,"CALLENDER, C J",THEFT < $50,THEFT < $50,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00437(0),2014-02-25T18:33:00Z,"CALLENDER, C J","COV - SOLICITING ON PRIVATE PROPERTY, UNINVITED","COV - SOLICITING ON PRIVATE PROPERTY, UNINVITED","312 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
14-00438(0),2014-02-25T22:00:00Z,"NUGENT, J A",DISTURBANCE,DISTURBANCE,"103 BLUE BONNET BLVD 4 ALAMO HEIGHTS, TX 78209"
14-00439(0),2014-02-26T12:51:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00440(0),2014-02-26T13:34:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"200 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
14-00441(0),2014-02-26T16:23:00Z,"DUCOTE, L A",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"500 BLK ABISO AVE ALAMO HEIGHTS, TX 78209"
14-00442(0),2014-02-26T23:55:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6300 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00443(0),2014-02-27T00:49:00Z,"LOPEZ, C D",PUBLIC INTOXICATION,PUBLIC INTOXICATION,"4900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00444(0),2014-02-27T02:51:00Z,"LOPEZ, C D",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"800 BLK EVENTIDE TERRELL HILLS, TX 78209"
14-00445(0),2014-02-27T09:27:00Z,"GORE, E E",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"302 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
14-00446(0),2014-02-27T10:56:00Z,"LUEVANO, H A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"500 BLK ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
14-00447(0),2014-02-27T12:06:00Z,"MARZEC, A R",ANIMAL COMPLAINT,ANIMAL COMPLAINT  ,"1001 TOWNSEND AVE ALAMO HEIGHTS, TX 78209"
14-00449(0),2014-02-28T08:33:00Z,"HOSEY, J P",THEFT >= $500 < $1500,THEFT >= $500 < $1500,"201 ELLWOOD AVE 207 ALAMO HEIGHTS, TX 78209"
14-00450(0),2014-02-28T10:50:00Z,"HOSEY, J P",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK W ELMVIEW PL ALAMO HEIGHTS, TX 78209"
14-00451(0),2014-02-28T13:36:00Z,"CERDA, E J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK BARILLA PL ALAMO HEIGHTS, TX 78209"
14-00454(0),2014-02-28T14:20:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK CLAYWELL DR ALAMO HEIGHTS, TX 78209"
14-00455(0),2014-02-28T14:43:00Z,"ORR, S",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"138 KATHERINE CT 2 ALAMO HEIGHTS, TX 78209"
14-00456(0),2014-02-28T14:44:00Z,"CERDA, E J",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"300 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
14-00458(0),2014-02-28T14:58:00Z,"MARZEC, A R",ANIMAL COMPLAINT,ANIMAL COMPLAINT  ,"115 W FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
14-00459(0),2014-02-28T17:50:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"200 BLK TUXEDO AVE ALAMO HEIGHTS, TX 78209"
14-00460(0),2014-02-28T20:37:00Z,"DUCOTE, L A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"300 BLK KOKOMO ST ALAMO HEIGHTS, TX 78209"
14-00461(0),2014-02-28T21:12:00Z,"ORR, S",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"280 E OAKVIEW PL ALAMO HEIGHTS, TX 78209"
14-00462(0),2014-03-01T04:10:00Z,"HOSEY, J P",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"1000 BLK NACOGDOCHES RD ALAMO HEIGHTS, TX 78209"
14-00463(0),2014-03-01T14:22:00Z,"ORR, S",ASSAULT THREAT OR OFFENSIVE TOUCH,ASSAULT THREAT OR OFFENSIVE TOUCH,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00464(0),2014-03-02T01:17:00Z,"NUGENT, J A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"317 LAMONT AVE ALAMO HEIGHTS, TX 78209"
14-00465(0),2014-03-02T08:05:00Z,"LUEVANO, H A",THEFT >= $500 < $1500,THEFT >= $500 < $1500,"302 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
14-00466(0),2014-03-02T10:48:00Z,"HOSEY, J P",THEFT >= $50 < $500,THEFT >= $50 < $500,"4707 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00467(0),2014-03-02T14:54:00Z,"KEY, L H","CRIMINAL MISCHIEF >=$500<$1,500","CRIMINAL MISCHIEF >=$500<$1,500","4820 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00469(0),2014-03-03T09:02:00Z,"GARRISON, J B",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK AUSWAY ALAMO HEIGHTS, TX 78209"
14-00470(0),2014-03-03T15:05:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00471(0),2014-03-03T15:18:00Z,"KEY, L H",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"1001 TOWNSEND AVE ALAMO HEIGHTS, TX 78209"
14-00472(0),2014-03-03T18:39:00Z,"CALLENDER, C J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"145 HARRIGAN CT 5 ALAMO HEIGHTS, TX 78209"
14-00473(0),2014-03-03T18:58:00Z,"CALLENDER, C J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"225 GRANT AVE ALAMO HEIGHTS, TX 78209"
14-00474(0),2014-03-04T09:41:00Z,"HOSEY, J P","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","4707 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00475(0),2014-03-04T10:26:00Z,"HOSEY, J P",THEFT >= $50 < $500,THEFT >= $50 < $500,"1001 TOWNSEND AVE ALAMO HEIGHTS, TX 78209"
14-00476(0),2014-03-04T12:11:00Z,"GORE, E E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00478(0),2014-03-04T15:52:00Z,"CALLENDER, C J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00477(0),2014-03-04T16:10:00Z,"DEROSA, R E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4707 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00479(0),2014-03-04T16:27:00Z,"CALLENDER, C J",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00480(0),2014-03-04T19:36:00Z,"CALLENDER, C J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"241 E OAKVIEW PL ALAMO HEIGHTS, TX 78209"
14-00481(0),2014-03-04T20:29:00Z,"ORR, S",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"166 ELIZABETH RD K ALAMO HEIGHTS, TX 78209"
14-00482(0),2014-03-05T03:47:00Z,"LOPEZ, C D",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB,"100 BLK TERRELL RD ALAMO HEIGHTS, TX 78209"
14-00483(0),2014-03-05T07:20:00Z,"GARRISON, J B",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00484(0),2014-03-05T14:28:00Z,"KEY, L H",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"118 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
14-00485(0),2014-03-05T14:57:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"800 BLK ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
14-00486(0),2014-03-05T16:17:00Z,"DUCOTE, L A",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"253 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
14-00487(0),2014-03-05T16:30:00Z,"CALLENDER, C J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"127 W ELMVIEW PL ALAMO HEIGHTS, TX 78209"
14-00488(0),2014-03-05T17:09:00Z,"CALLENDER, C J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"905 CAMBRIDGE OVAL ALAMO HEIGHTS, TX 78209"
14-00489(0),2014-03-05T17:19:00Z,"CALLENDER, C J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"225 GRANT AVE ALAMO HEIGHTS, TX 78209"
14-00490(0),2014-03-05T17:19:00Z,"DUCOTE, L A",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"225 GRANT AVE ALAMO HEIGHTS, TX 78209"
14-00491(0),2014-03-06T11:42:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"200 BLK ASHCROFT AVE ALAMO HEIGHTS, TX 78209"
14-00492(0),2014-03-06T12:00:00Z,"LUEVANO, H A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"243 REDWOOD ST ALAMO HEIGHTS, TX 78209"
14-00493(0),2014-03-06T14:31:00Z,"DUCOTE, L A",DUTY TO GIVE INFORMATION AND RENDER AID,DUTY TO GIVE INFORMATION AND RENDER AID,"4707 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00494(0),2014-03-06T15:27:00Z,"CALLENDER, C J",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"300 BLK WILDROSE AVE ALAMO HEIGHTS, TX 78209"
14-00495(0),2014-03-06T15:41:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"114 W FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
14-00496(0),2014-03-06T15:41:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"114 W FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
14-00497(0),2014-03-06T15:41:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"114 W FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
14-00498(0),2014-03-06T15:58:00Z,"CALLENDER, C J",THEFT >= $500 < $1500,THEFT >= $500 < $1500,"324 NORMANDY AVE ALAMO HEIGHTS, TX 78209"
14-00499(0),2014-03-06T18:03:00Z,"DUCOTE, L A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4720 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00500(0),2014-03-06T20:21:00Z,"CALLENDER, C J",THEFT >= $50 < $500,THEFT >= $50 < $500,"7000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00501(0),2014-03-07T02:13:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"7200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00504(0),2014-03-07T09:26:00Z,"GORE, E E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00502(0),2014-03-07T09:32:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"204 CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00503(0),2014-03-07T09:32:00Z,"MARZEC, A R",ANIMAL PROGRAM (TNR),ANIMAL PROGRAM (TNR),"204 CRESCENT ST ALAMO HEIGHTS, TX 78209"
14-00505(0),2014-03-07T10:04:00Z,"CERDA, E J",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"5400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00506(0),2014-03-07T10:10:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"302 ROSEMARY AVE ALAMO HEIGHTS, TX 78209"
14-00507(0),2014-03-07T11:02:00Z,"GORE, E E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"200 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
14-00508(0),2014-03-07T11:07:00Z,"CERDA, E J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"159 ELIZABETH RD ALAMO HEIGHTS, TX 78209"
14-00509(0),2014-03-07T12:52:00Z,"RIVERA, S C",OTHER / MISCELLANEOUS,OTHER / MISCELLANEOUS  ,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00510(0),2014-03-07T14:09:00Z,"DUCOTE, L A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00511(0),2014-03-07T15:56:00Z,"CALLENDER, C J",CONSUMPTION OF ALCOHOL BY A MINOR,CONSUMPTION OF ALCOHOL BY A MINOR,"140 E ELMVIEW PL ALAMO HEIGHTS, TX 78209"
14-00512(0),2014-03-07T18:08:00Z,"DUCOTE, L A",DISTURBANCE,DISTURBANCE,"224 ARGO AVE ALAMO HEIGHTS, TX 78209"
14-00513(0),2014-03-08T03:33:00Z,"DELEON, M L",BURGLARY,BURGLARY  THEFT >= $500 < $1500,"5911 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00514(0),2014-03-08T05:13:00Z,"DELEON, M L",PUBLIC INTOXICATION,PUBLIC INTOXICATION,"128 GRANT AVE ALAMO HEIGHTS, TX 78209"
14-00515(0),2014-03-08T08:17:00Z,"LUEVANO, H A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"6301 BROADWAY ALAMO HEIGHTS, TX 78209"
14-00516(0),2014-03-09T00:57:00Z,"DELEON, M L",CONSUMPTION OF ALCOHOL BY A MINOR,CONSUMPTION OF ALCOHOL BY A MINOR  POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"5400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
14-00517(0),2014-03-09T17:09:00Z,"KEY, L H",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"312 CARDINAL AVE ALAMO HEIGHTS, TX 78209"
14-00518(0),2014-03-09T17:44:00Z,"KEY, L H",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"312 CARDINAL AVE ALAMO HEIGHTS, TX 78209"
