incident_num,date,officer,desc_clean,offenses_clean,address_clean
12-00699(0),2012-03-31T18:29:00Z,"LOPEZ, C D",DRIVING WHILE INTOXICATED MB,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE CONSUMPTION OF ALCOHOL BY A MINOR DRIVING WHILE INTOXICATED MB,"100 W CASTANO AVE ALAMO HEIGHTS, TX 78209"
12-00700(0),2012-03-31T20:00:00Z,"MOSMAN, J D",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"5410 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00701(0),2012-03-31T22:30:00Z,"KEY, L H",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"305 W CASTANO AVE ALAMO HEIGHTS, TX 78209"
12-00702(0),2012-04-01T03:00:00Z,"CERDA, E J",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB,"6800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00703(0),2012-04-01T05:56:00Z,"DELEON, M L",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK PATTERSON AVE ALAMO HEIGHTS, TX 78209"
12-00704(0),2012-04-01T16:24:00Z,"MCGREGOR, J K",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"5903 BROADWAY ALAMO HEIGHTS,    78209"
12-00705(0),2012-04-01T18:56:00Z,"LOPEZ, C D",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"209 GROVE PL ALAMO HEIGHTS, TX 78209"
12-00706(0),2012-04-01T23:23:00Z,"ORR, S",POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,"300 BLK KAMPMANN ALAMO HEIGHTS, TX 78209"
12-00707(0),2012-04-02T01:29:00Z,"ACOSTA, R A",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00708(0),2012-04-02T02:26:00Z,"CERDA, E J",DRIVING WHILE INTOXICATED >= 0.15 MA,DRIVING WHILE INTOXICATED >= 0.15 MA,"6200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00709(0),2012-04-02T04:22:00Z,"ACOSTA, R A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"4700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00710(0),2012-04-02T05:33:00Z,"ORR, S",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"501 OGDEN LN ALAMO HEIGHTS, TX 78209"
12-00711(0),2012-04-02T10:37:00Z,"FONSECA, D E",DECEASED PERSON,DECEASED PERSON,"5307 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00712(0),2012-04-02T12:01:00Z,"GORE, E E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"300 BLK COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00714(0),2012-04-02T14:38:00Z,"FONSECA, D E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00715(0),2012-04-02T16:07:00Z,"NUGENT, J A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"116 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00716(0),2012-04-02T16:38:00Z,"MCGREGOR, J K",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"208 WILDROSE AVE ALAMO HEIGHTS, TX 78209"
12-00717(0),2012-04-02T19:00:00Z,"NUGENT, J A",COV - SOLICITING W/O PERMIT,COV - SOLICITING W/O PERMIT,"334 ENCINO AVE ALAMO HEIGHTS, TX 78209"
12-00718(0),2012-04-03T09:16:00Z,"FONSECA, D E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"205 CLOVERLEAF AVE ALAMO HEIGHTS, TX 78209"
12-00720(0),2012-04-03T13:26:00Z,"FONSECA, D E",PUBLIC INTOXICATION,PUBLIC INTOXICATION,"5200 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00721(0),2012-04-03T14:01:00Z,"MOSMAN, J D",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"134 CORONA AVE 2 ALAMO HEIGHTS, TX 78209"
12-00722(0),2012-04-03T15:57:00Z,"NUGENT, J A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"700 BLK COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00723(0),2012-04-03T20:49:00Z,"MOSMAN, J D",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5007 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00724(0),2012-04-03T23:19:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5300 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00725(0),2012-04-04T08:17:00Z,"GORE, E E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK BARILLA PL ALAMO HEIGHTS, TX 78209"
12-00726(0),2012-04-04T09:08:00Z,"GORE, E E","ALARM, BURGLARY","ALARM, BURGLARY  ","5431 N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
12-00727(0),2012-04-04T11:11:00Z,"FONSECA, D E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00728(0),2012-04-04T14:59:00Z,"NUGENT, J A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6435 N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
12-00729(0),2012-04-04T15:12:00Z,"LOPEZ, C D",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00730(0),2012-04-04T18:09:00Z,"MOSMAN, J D","ALARM, BURGLARY","ALARM, BURGLARY  ","5170 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00731(0),2012-04-04T18:17:00Z,"MCGREGOR, J K",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"5130 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00732(0),2012-04-04T22:01:00Z,"JACKO, J M","CRIMINAL MISCHIEF >=$1,500<$20K","ASSAULT CAUSES BODILY INJURY  CRIMINAL MISCHIEF >=$1,500<$20K","100 BLK E OAKVIEW PL ALAMO HEIGHTS, TX 78209"
12-00733(0),2012-04-05T07:35:00Z,"DELEON, M L",CRIMINAL MISCHIEF >=$50<$500,CRIMINAL MISCHIEF >=$50<$500,"6118 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00735(0),2012-04-05T08:05:00Z,"FONSECA, D E",POSS CS PG 3 < 28G,POSS CS PG 3 < 28G,"4700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00736(0),2012-04-05T14:51:00Z,"MOSMAN, J D","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","100 BLK LAMONT AVE ALAMO HEIGHTS, TX 78209"
12-00737(0),2012-04-05T16:03:00Z,"MCGREGOR, J K",THEFT >= $50 < $500,THEFT >= $50 < $500,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00738(0),2012-04-05T16:54:00Z,"MCGREGOR, J K",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"123 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00739(0),2012-04-05T19:26:00Z,"LOPEZ, C D",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"444 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00740(0),2012-04-05T23:58:00Z,"ACOSTA, R A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00741(0),2012-04-06T01:07:00Z,"ACOSTA, R A",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,IMPOUNDED VEHICLE  POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"6500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00742(0),2012-04-06T01:25:00Z,"KEY, L H",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"119 CLEVELAND CT ALAMO HEIGHTS, TX 78209"
12-00743(0),2012-04-06T12:45:00Z,"FITCHETT, E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK PATTERSON AVE ALAMO HEIGHTS, TX 78209"
12-00744(0),2012-04-06T14:41:00Z,"MOSMAN, J D",FRAUDULENT USE/POSS OF IDENTIFYING INFO,FRAUDULENT USE/POSS OF IDENTIFYING INFO,"210 1/2 HARRISON AVE ALAMO HEIGHTS, TX 78209"
12-00746(0),2012-04-06T15:46:00Z,"MOSMAN, J D",THEFT OF SERVICES >= $20 < 500,THEFT OF SERVICES >= $20 < $500,"5228 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00749(0),2012-04-07T00:33:00Z,"ACOSTA, R A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"227 ABISO AVE ALAMO HEIGHTS, TX 78209"
12-00750(0),2012-04-07T03:25:00Z,"ACOSTA, R A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00751(0),2012-04-07T16:05:00Z,"MOSMAN, J D","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","4600 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
12-00752(0),2012-04-07T16:52:00Z,"NUGENT, J A","CRIMINAL MISCHIEF >=$500<$1,500","CRIMINAL MISCHIEF >=$500<$1,500","4821 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00753(0),2012-04-07T17:53:00Z,"NUGENT, J A",DISTURBANCE,DISTURBANCE,"4707 BROADWAY 342 ALAMO HEIGHTS, TX 78209"
12-00754(0),2012-04-07T22:52:00Z,"ACOSTA, R A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"215 ENCINO AVE ALAMO HEIGHTS, TX 78209"
12-00755(0),2012-04-08T01:23:00Z,"ACOSTA, R A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"185 TERRELL RD 303 ALAMO HEIGHTS, TX 78209"
12-00756(0),2012-04-08T02:40:00Z,"ACOSTA, R A",DRIVING WHILE INTOXICATED >= 0.15 MA,DRIVING WHILE INTOXICATED >= 0.15 MA,"6000 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00757(0),2012-04-08T08:17:00Z,"ORR, S",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"300 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
12-00758(0),2012-04-08T08:56:00Z,"CERDA, E J",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"300 BLK WILDROSE AVE ALAMO HEIGHTS, TX 78209"
12-00759(0),2012-04-08T12:24:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"6200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00760(0),2012-04-08T18:32:00Z,"TORRES, C R",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"200 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
12-00761(0),2012-04-09T01:08:00Z,"DELEON, M L",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"162 HARRIGAN CT ALAMO HEIGHTS, TX 78209"
12-00762(0),2012-04-09T07:17:00Z,"CERDA, E J",PROPERTY FOUND / LOST / RECOVERED,PROPERTY FOUND / LOST / RECOVERED,"200 BLK EVANS AVE ALAMO HEIGHTS, TX 78209"
12-00763(0),2012-04-09T07:39:00Z,"FONSECA, D E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00764(0),2012-04-09T09:49:00Z,"ORR, S",THEFT >= $50 < $500,THEFT >= $50 < $500,"5321 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00765(0),2012-04-09T11:20:00Z,"ORR, S",COV - SOLID WASTE,COV - SOLID WASTE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00767(0),2012-04-09T13:09:00Z,"ORR, S",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION,"6400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00766(0),2012-04-09T13:28:00Z,"FONSECA, D E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"5013 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00768(0),2012-04-09T16:37:00Z,"TORRES, C R",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION,"5100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00769(0),2012-04-09T19:35:00Z,"GORE, E E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"4700 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00770(0),2012-04-09T19:54:00Z,"TORRES, C R",THEFT >= $50 < $500,THEFT >= $50 < $500,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00771(0),2012-04-09T21:13:00Z,"JACKO, J M",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"126 NORMANDY AVE ALAMO HEIGHTS, TX 78209"
12-00772(0),2012-04-09T23:49:00Z,"NUGENT, J A",POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,POSSESSION OF OPEN CONTAINER IN MOTOR VEHICLE,"6600 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00773(0),2012-04-10T06:30:00Z,"MOSMAN, J D",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"857 ESTES AVE ALAMO HEIGHTS, TX 78209"
12-00774(0),2012-04-10T06:41:00Z,"FONSECA, D E",BURGLARY,BURGLARY,"112 MARCIA PL ALAMO HEIGHTS, TX 78209"
12-00775(0),2012-04-10T06:58:00Z,"ORR, S",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"611 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00776(0),2012-04-10T07:10:00Z,"FONSECA, D E",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00777(0),2012-04-10T08:19:00Z,"MOSMAN, J D",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"320 ARGO AVE ALAMO HEIGHTS, TX 78209"
12-00778(0),2012-04-10T11:47:00Z,"MOSMAN, J D",FRAUDULENT USE/POSS OF IDENTIFYING INFO,FRAUDULENT USE/POSS OF IDENTIFYING INFO,"146 HARRIGAN CT 3 ALAMO HEIGHTS, TX 78209"
12-00779(0),2012-04-11T00:34:00Z,"NUGENT, J A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"212 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
12-00780(0),2012-04-11T02:01:00Z,"FITCHETT, E",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"5922 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00781(0),2012-04-11T06:25:00Z,"ACOSTA, R A",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5917 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00782(0),2012-04-11T06:47:00Z,"ACOSTA, R A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK E FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
12-00783(0),2012-04-11T08:13:00Z,"ACOSTA, R A",DISTURBANCE,DISTURBANCE,"100 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
12-00785(0),2012-04-11T08:49:00Z,"ORR, S",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"200 CLAIBORNE WAY ALAMO HEIGHTS, TX 78209"
12-00784(0),2012-04-11T08:52:00Z,"CALLENDER, C J",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"218 ABISO AVE ALAMO HEIGHTS, TX 78209"
12-00787(0),2012-04-11T12:17:00Z,"ORR, S",COV - SIDEWALK AND LANE CLOSURE PERMIT,COV - SIDEWALK AND LANE CLOSURE PERMIT,"5400 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
12-00790(0),2012-04-11T13:10:00Z,"MOSMAN, J D",CONSUMPTION OF ALCHOL BY A MINOR,CONSUMPTION OF ALCOHOL BY A MINOR,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00788(0),2012-04-11T14:51:00Z,"GORE, E E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"6421 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00789(0),2012-04-11T21:07:00Z,"GORE, E E",EMERGENCY DETENTION,EMERGENCY DETENTION,"500 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
12-00791(0),2012-04-12T13:23:00Z,"MOSMAN, J D",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"5025 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00792(0),2012-04-12T14:14:00Z,"KEY, L H",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"7423 BROADWAY SAN ANTONIO, TX 78209"
12-00793(0),2012-04-12T16:08:00Z,"TORRES, C R",COV - GARDEN AND YARD DEBRIS IN STREET / ALLEY,COV - GARDEN AND YARD DEBRIS IN STREET / ALLEY,"218 EVANS AVE ALAMO HEIGHTS, TX 78209"
12-00794(0),2012-04-12T17:14:00Z,"JACKO, J M",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"124 ENCINO AVE ALAMO HEIGHTS, TX 78209"
12-00795(0),2012-04-12T18:08:00Z,"JACKO, J M",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"5408 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00796(0),2012-04-12T20:44:00Z,"KEY, L H",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00797(0),2012-04-12T23:39:00Z,"LOPEZ, C D",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"100 BLK ALLEN ST ALAMO HEIGHTS, TX 78209"
12-00798(0),2012-04-13T00:04:00Z,"DELEON, M L",THEFT >= $50 < $500,THEFT >= $50 < $500,"501 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
12-00799(0),2012-04-13T00:32:00Z,"LOPEZ, C D",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"200 BLK W CASTANO AVE ALAMO HEIGHTS, TX 78209"
12-00800(0),2012-04-13T02:15:00Z,"FITCHETT, E",AGGRAVATED SEXUAL ASSAULT,AGGRAVATED SEXUAL ASSAULT  ONLINE SOLICITATION OF A MINOR,"500 BLK ARGO AVE ALAMO HEIGHTS, TX 78209"
12-00801(0),2012-04-13T06:33:00Z,"ACOSTA, R A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"400 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
12-00802(0),2012-04-13T08:32:00Z,"FONSECA, D E",ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,"326 REDWOOD ST ALAMO HEIGHTS, TX 78209"
12-00803(0),2012-04-13T09:28:00Z,"ACOSTA, R A",THEFT < $50,THEFT < $50,"306 ALBANY AVE ALAMO HEIGHTS, TX 78209"
12-00805(0),2012-04-13T19:36:00Z,"KEY, L H",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"130 E EDGEWOOD PL ALAMO HEIGHTS, TX 78209"
12-00806(0),2012-04-14T00:05:00Z,"DELEON, M L",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"4800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00807(0),2012-04-14T01:05:00Z,"FITCHETT, E",POSSESSION OF ALCOHOL BY A MINOR,POSSESSION OF ALCOHOL BY A MINOR,"841 COLLEGE BLVD ALAMO HEIGHTS, TX 78209"
12-00808(0),2012-04-14T02:25:00Z,"MCGREGOR, J K",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB,"6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00809(0),2012-04-14T03:24:00Z,"LOPEZ, C D",PUBLIC INTOXICATION,PUBLIC INTOXICATION,"4901 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00810(0),2012-04-14T08:17:00Z,"ACOSTA, R A",CREDIT CARD OR DEBIT CARD ABUSE,CREDIT CARD OR DEBIT CARD ABUSE  BURGLARY OF A VEHICLE,"201 CHICHESTER AVE ALAMO HEIGHTS, TX 78209"
12-00811(0),2012-04-14T08:55:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"800 BLK TUXEDO AVE ALAMO HEIGHTS, TX 78209"
12-00812(0),2012-04-14T09:12:00Z,"ACOSTA, R A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5400 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00813(0),2012-04-14T09:34:00Z,"ORR, S","COV - GARAGE SALE OR ESTATE SALE, NO PERMIT","COV - GARAGE SALE OR ESTATE SALE, NO PERMIT","319 ALTA AVE ALAMO HEIGHTS, TX 78209"
12-00814(0),2012-04-14T11:43:00Z,"ORR, S",BURGLARY,BURGLARY  BURGLARY OF A VEHICLE,"413 CLEVELAND CT ALAMO HEIGHTS, TX 78209"
12-00815(0),2012-04-14T12:10:00Z,"ACOSTA, R A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"125 GRANDVIEW PL ALAMO HEIGHTS, TX 78209"
12-00816(0),2012-04-14T12:15:00Z,"MOSMAN, J D",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"125 PATTERSON AVE ALAMO HEIGHTS, TX 78209"
12-00817(0),2012-04-14T12:56:00Z,"ACOSTA, R A",DISTURBANCE,DISTURBANCE,"5026 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00818(0),2012-04-14T12:56:00Z,"MOSMAN, J D",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"115 GRANDVIEW PL ALAMO HEIGHTS, TX 78209"
12-00819(0),2012-04-14T16:34:00Z,"TORRES, C R",UNAUTHORIZED USE MOTOR VEHICLE,"POSS CS PG 1 < 1G  UNAUTHORIZED USE MOTOR VEHICLE DISPLAY WRONG, FICTICIOUS, ALTERED, OBSCURED LICENSE PLATE","6900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00820(0),2012-04-14T22:02:00Z,"DELEON, M L",DISTURBANCE,DISTURBANCE,"200 BLK KENNEDY AVE ALAMO HEIGHTS, TX 78209"
12-00821(0),2012-04-14T22:06:00Z,"NUGENT, J A",DISTURBANCE,DISTURBANCE,"101 WOODWAY LN ALAMO HEIGHTS, TX 78209"
12-00822(0),2012-04-14T22:25:00Z,"NUGENT, J A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"4707 BROADWAY ALAMO HEIGHTS,    78209"
12-00823(0),2012-04-14T22:46:00Z,"LOPEZ, C D",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"5900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00824(0),2012-04-14T22:58:00Z,"NUGENT, J A",DISTURBANCE,DISTURBANCE,"210 JOLIET AVE ALAMO HEIGHTS, TX 78209"
12-00825(0),2012-04-15T00:09:00Z,"LOPEZ, C D",COV - NOISE NUISANCE,COV - NOISE NUISANCE,"535 ARGO AVE ALAMO HEIGHTS, TX 78209"
12-00826(0),2012-04-15T01:10:00Z,"NUGENT, J A",DRIVING WHILE INTOXICATED MB,DRIVING WHILE INTOXICATED MB,"5100 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
12-00827(0),2012-04-15T11:00:00Z,"ORR, S",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"700 BLK GREELY ST ALAMO HEIGHTS, TX 78209"
12-00828(0),2012-04-15T11:09:00Z,"ACOSTA, R A",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"218 ABISO AVE ALAMO HEIGHTS, TX 78209"
12-00829(0),2012-04-15T11:54:00Z,"ORR, S",GRAFFITI: PECUNIARY LOSS <$1500,GRAFFITI: PECUNIARY LOSS <$1500,"5108 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00830(0),2012-04-15T13:37:00Z,"ACOSTA, R A",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"125 CARDINAL AVE ALAMO HEIGHTS, TX 78209"
12-00831(0),2012-04-15T14:15:00Z,"GORE, E E","ALARM, BURGLARY","ALARM, BURGLARY  ","5921 BROADWAY ALAMO HEIGHTS, TX 78209"
12-00832(0),2012-04-15T15:16:00Z,"GORE, E E",DISORDERLY CONDUCT-EXPOSE ANUS OR GENITALS,DISORDERLY CONDUCT-EXPOSE ANUS OR GENITALS,"4900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
12-00833(0),2012-04-15T17:16:00Z,"GORE, E E",ASSAULT THREAT OR OFFENSIVE TOUCH:FAMILY MEMBER,ASSAULT THREAT OR OFFENSIVE TOUCH:FAMILY MEMBER,"622 JESSAMINE ALAMO HEIGHTS, TX 78209"
12-00834(0),2012-04-16T00:29:00Z,"LOPEZ, C D",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"270 E ELMVIEW PL ALAMO HEIGHTS, TX 78209"
12-00857(0),2012-04-16T11:15:00Z,"MARZEC, A R",ANIMAL COMPLAINT,ANIMAL COMPLAINT  ,"308 LAMONT AVE ALAMO HEIGHTS, TX 78209"
12-00835(0),2012-04-16T16:19:00Z,"GORE, E E",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"235 CORONA AVE ALAMO HEIGHTS, TX 78209"
